time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-08-12T14:32:06.60Z,47.0120114,15.4257237,4386.859,-53.30,11.69,-2.49,1.090,1.605,0.19,167.62615,0.19256,3,17
2018-08-12T14:32:06.80Z,47.0119155,15.4257542,4387.366,-53.26,11.66,-2.48,1.089,1.606,0.19,167.64714,0.19204,3,17
2018-08-12T14:32:07.00Z,47.0118195,15.4257852,4387.853,-53.25,11.74,-2.43,1.087,1.608,0.19,167.56763,0.19195,3,17
2018-08-12T14:32:07.20Z,47.0117235,15.4258162,4388.349,-53.26,11.76,-2.45,1.085,1.609,0.19,167.54664,0.19090,3,17
2018-08-12T14:32:07.40Z,47.0116275,15.4258474,4388.820,-53.24,11.79,-2.42,1.082,1.610,0.19,167.51431,0.18768,3,17
2018-08-12T14:32:07.60Z,47.0115314,15.4258787,4389.319,-53.22,11.82,-2.48,1.078,1.611,0.18,167.47961,0.18672,3,17
2018-08-12T14:32:07.80Z,47.0114356,15.4259100,4389.760,-53.20,11.82,-2.40,1.074,1.611,0.18,167.46924,0.18226,3,17
2018-08-12T14:32:08.00Z,47.0113397,15.4259412,4390.234,-53.23,11.86,-2.41,1.070,1.611,0.18,167.43701,0.18119,3,17
2018-08-12T14:32:08.20Z,47.0112439,15.4259727,4390.636,-53.22,11.90,-2.30,1.066,1.611,0.19,167.39536,0.18528,3,17
2018-08-12T14:32:08.40Z,47.0111480,15.4260038,4391.086,-53.21,11.85,-2.29,1.062,1.611,0.19,167.44798,0.17972,3,17
2018-08-12T14:32:08.60Z,47.0110524,15.4260348,4391.537,-53.14,11.81,-2.30,1.060,1.612,0.20,167.47067,0.18563,3,17
2018-08-12T14:32:08.80Z,47.0109567,15.4260659,4391.935,-53.20,11.77,-2.19,1.059,1.612,0.22,167.51976,0.18900,3,17
2018-08-12T14:32:09.00Z,47.0108610,15.4260969,4392.366,-53.19,11.78,-2.15,1.058,1.612,0.22,167.51103,0.19216,3,17
2018-08-12T14:32:09.20Z,47.0107653,15.4261277,4392.784,-53.22,11.72,-2.13,1.057,1.613,0.22,167.58343,0.19323,3,17
2018-08-12T14:32:09.40Z,47.0106696,15.4261582,4393.220,-53.25,11.64,-2.12,1.055,1.613,0.21,167.66621,0.18840,3,17
2018-08-12T14:32:09.60Z,47.0105738,15.4261888,4393.686,-53.25,11.67,-2.19,1.055,1.613,0.21,167.63650,0.18928,3,17
2018-08-12T14:32:09.80Z,47.0104781,15.4262193,4394.149,-53.29,11.61,-2.26,1.052,1.612,0.21,167.71250,0.17923,3,17
2018-08-12T14:32:10.00Z,47.0103822,15.4262505,4394.566,-53.44,11.60,-2.17,1.050,1.612,0.25,167.75465,0.19396,3,17
2018-08-12T14:32:10.20Z,47.0102864,15.4262806,4395.036,-53.30,11.45,-2.22,1.050,1.612,0.26,167.87909,0.23389,3,17
2018-08-12T14:32:10.40Z,47.0101904,15.4263108,4395.616,-53.22,11.49,-2.34,1.051,1.613,0.25,167.81441,0.23700,3,17
2018-08-12T14:32:10.60Z,47.0100945,15.4263408,4396.128,-53.30,11.45,-2.33,1.053,1.615,0.26,167.87743,0.27461,3,17
2018-08-12T14:32:10.80Z,47.0099987,15.4263707,4396.636,-53.27,11.38,-2.32,1.056,1.618,0.28,167.94684,0.28052,3,17
2018-08-12T14:32:11.00Z,47.0099031,15.4264011,4397.062,-53.30,11.40,-2.30,1.056,1.619,0.25,167.92616,0.24849,3,17
2018-08-12T14:32:11.20Z,47.0098075,15.4264313,4397.509,-53.28,11.34,-2.30,1.057,1.623,0.25,167.98229,0.23488,3,17
2018-08-12T14:32:11.40Z,47.0097116,15.4264611,4397.970,-53.34,11.30,-2.26,1.057,1.626,0.24,168.04148,0.22595,3,17
2018-08-12T14:32:11.60Z,47.0096158,15.4264909,4398.445,-53.32,11.29,-2.25,1.057,1.629,0.23,168.04529,0.22382,3,17
2018-08-12T14:32:11.80Z,47.0095199,15.4265205,4398.908,-53.34,11.25,-2.19,1.055,1.629,0.23,168.08591,0.20873,3,17
2018-08-12T14:32:12.00Z,47.0094241,15.4265500,4399.384,-53.35,11.22,-2.18,1.054,1.630,0.23,168.12489,0.21112,3,17
2018-08-12T14:32:12.20Z,47.0093282,15.4265799,4399.819,-53.44,11.21,-2.14,1.052,1.630,0.23,168.15380,0.21155,3,17
2018-08-12T14:32:12.40Z,47.0092323,15.4266095,4400.262,-53.39,11.19,-2.17,1.052,1.630,0.23,168.16771,0.21432,3,17
2018-08-12T14:32:12.60Z,47.0091364,15.4266388,4400.703,-53.39,11.12,-2.16,1.051,1.630,0.22,168.23513,0.21073,3,17
2018-08-12T14:32:12.80Z,47.0090406,15.4266684,4401.115,-53.37,11.14,-2.14,1.049,1.630,0.21,168.21056,0.19839,3,17
2018-08-12T14:32:13.00Z,47.0089448,15.4266979,4401.501,-53.39,11.07,-2.10,1.048,1.631,0.22,168.28393,0.19627,3,17
2018-08-12T14:32:13.20Z,47.0088487,15.4267273,4401.925,-53.44,11.03,-2.12,1.047,1.634,0.22,168.33563,0.20537,3,17
2018-08-12T14:32:13.40Z,47.0087527,15.4267564,4402.292,-53.43,11.00,-2.03,1.046,1.638,0.22,168.36611,0.20686,3,17
2018-08-12T14:32:13.60Z,47.0086568,15.4267852,4402.711,-53.46,10.89,-2.08,1.045,1.641,0.22,168.48960,0.20774,3,17
2018-08-12T14:32:13.80Z,47.0085604,15.4268137,4403.077,-53.64,10.83,-1.96,1.046,1.647,0.23,168.58422,0.22099,3,17
2018-08-12T14:32:14.00Z,47.0084643,15.4268422,4403.386,-53.47,10.77,-1.95,1.045,1.648,0.23,168.60906,0.22519,3,17
2018-08-12T14:32:14.20Z,47.0083678,15.4268707,4403.820,-53.65,10.80,-2.02,1.046,1.651,0.22,168.61855,0.22634,3,17
2018-08-12T14:32:14.40Z,47.0082714,15.4268988,4404.164,-53.59,10.73,-1.92,1.046,1.652,0.22,168.68026,0.21926,3,17
2018-08-12T14:32:14.60Z,47.0081751,15.4269265,4404.561,-53.60,10.61,-1.96,1.045,1.653,0.21,168.80110,0.20480,3,17
2018-08-12T14:32:14.80Z,47.0080788,15.4269538,4404.945,-53.62,10.56,-1.88,1.044,1.652,0.19,168.85776,0.19592,3,17
2018-08-12T14:32:15.00Z,47.0079824,15.4269813,4405.329,-53.65,10.52,-1.90,1.043,1.652,0.19,168.90593,0.19167,3,17
2018-08-12T14:32:15.20Z,47.0078859,15.4270087,4405.674,-53.70,10.47,-1.85,1.041,1.651,0.20,168.96872,0.19180,3,17
2018-08-12T14:32:15.40Z,47.0077892,15.4270360,4406.048,-53.70,10.40,-1.81,1.039,1.650,0.20,169.04150,0.19361,3,17
2018-08-12T14:32:15.60Z,47.0076925,15.4270632,4406.369,-53.76,10.35,-1.70,1.037,1.648,0.20,169.10390,0.19445,3,17
2018-08-12T14:32:15.80Z,47.0075957,15.4270904,4406.695,-53.81,10.35,-1.63,1.035,1.646,0.20,169.11678,0.19561,3,17
2018-08-12T14:32:16.00Z,47.0074989,15.4271173,4407.014,-53.83,10.31,-1.49,1.032,1.640,0.19,169.16179,0.19259,3,17
2018-08-12T14:32:16.20Z,47.0074021,15.4271441,4407.323,-53.91,10.26,-1.38,1.029,1.634,0.19,169.22815,0.18955,3,17
2018-08-12T14:32:16.40Z,47.0073050,15.4271710,4407.573,-53.86,10.24,-1.23,1.025,1.628,0.19,169.24026,0.19327,3,17
2018-08-12T14:32:16.60Z,47.0072080,15.4271980,4407.813,-53.88,10.29,-1.14,1.024,1.626,0.20,169.18767,0.19738,3,17
2018-08-12T14:32:16.80Z,47.0071111,15.4272250,4408.025,-53.81,10.26,-1.00,1.023,1.626,0.20,169.20802,0.20598,3,17
2018-08-12T14:32:17.00Z,47.0070143,15.4272522,4408.200,-53.81,10.33,-0.87,1.022,1.624,0.21,169.12942,0.20836,3,17
2018-08-12T14:32:17.20Z,47.0069175,15.4272794,4408.296,-53.80,10.23,-0.63,1.021,1.622,0.22,169.23204,0.20640,3,17
2018-08-12T14:32:17.40Z,47.0068208,15.4273068,4408.408,-53.69,10.29,-0.47,1.020,1.619,0.21,169.15240,0.20534,3,17
2018-08-12T14:32:17.60Z,47.0067243,15.4273341,4408.411,-53.63,10.28,-0.25,1.019,1.616,0.21,169.15067,0.20750,3,17
2018-08-12T14:32:17.80Z,47.0066279,15.4273614,4408.357,-53.61,10.25,-0.04,1.019,1.614,0.21,169.17089,0.20669,3,17
2018-08-12T14:32:18.00Z,47.0065315,15.4273887,4408.284,-53.57,10.29,0.13,1.018,1.610,0.20,169.13071,0.20609,3,17
2018-08-12T14:32:18.20Z,47.0064355,15.4274161,4408.137,-53.51,10.30,0.28,1.016,1.606,0.20,169.10617,0.21275,3,17
2018-08-12T14:32:18.40Z,47.0063393,15.4274432,4408.016,-53.52,10.26,0.44,1.016,1.602,0.20,169.14293,0.21578,3,17
2018-08-12T14:32:18.60Z,47.0062430,15.4274703,4407.902,-53.47,10.25,0.61,1.014,1.598,0.20,169.14692,0.20953,3,17
2018-08-12T14:32:18.80Z,47.0061473,15.4274973,4407.743,-53.43,10.29,0.75,1.013,1.594,0.19,169.10201,0.21376,3,17
2018-08-12T14:32:19.00Z,47.0060514,15.4275241,4407.568,-53.45,10.27,0.90,1.011,1.590,0.19,169.12355,0.21361,3,17
2018-08-12T14:32:19.20Z,47.0059556,15.4275510,4407.380,-53.38,10.28,1.02,1.010,1.587,0.20,169.09712,0.21492,3,17
2018-08-12T14:32:19.40Z,47.0058599,15.4275779,4407.117,-53.37,10.28,1.16,1.009,1.583,0.20,169.10204,0.21097,3,17
2018-08-12T14:32:19.60Z,47.0057640,15.4276049,4406.858,-53.37,10.32,1.29,1.008,1.580,0.20,169.05531,0.20847,3,17
2018-08-12T14:32:19.80Z,47.0056685,15.4276321,4406.560,-53.27,10.38,1.34,1.007,1.577,0.20,168.97002,0.20791,3,17
2018-08-12T14:32:20.00Z,47.0055730,15.4276590,4406.234,-53.28,10.31,1.45,1.006,1.575,0.20,169.04309,0.21051,3,17
2018-08-12T14:32:20.20Z,47.0054776,15.4276861,4405.925,-53.20,10.40,1.53,1.005,1.572,0.20,168.94053,0.21188,3,17
2018-08-12T14:32:20.40Z,47.0053823,15.4277137,4405.569,-53.08,10.46,1.64,1.002,1.570,0.21,168.84683,0.19815,3,17
2018-08-12T14:32:20.60Z,47.0052866,15.4277417,4405.156,-53.20,10.59,1.84,1.003,1.573,0.26,168.74304,0.22591,3,17
2018-08-12T14:32:20.80Z,47.0051906,15.4277692,4404.760,-53.32,10.44,2.00,1.007,1.578,0.27,168.92491,0.30582,3,17
2018-08-12T14:32:21.00Z,47.0050960,15.4277977,4404.356,-52.69,10.78,1.94,1.014,1.585,0.36,168.43299,0.35331,3,17
2018-08-12T14:32:21.20Z,47.0050013,15.4278252,4404.024,-52.70,10.51,1.76,1.027,1.594,0.49,168.72662,0.45464,3,17
2018-08-12T14:32:21.40Z,47.0049062,15.4278532,4403.673,-52.85,10.60,1.70,1.036,1.606,0.39,168.65793,0.39540,3,17
2018-08-12T14:32:21.60Z,47.0048114,15.4278815,4403.343,-52.80,10.75,1.63,1.043,1.619,0.37,168.49514,0.36080,3,17
2018-08-12T14:32:21.80Z,47.0047171,15.4279108,4403.013,-52.50,11.10,1.61,1.051,1.632,0.38,168.05783,0.39190,3,17
2018-08-12T14:32:22.00Z,47.0046225,15.4279394,4402.599,-52.61,10.94,1.77,1.055,1.643,0.31,168.24847,0.29566,3,17
2018-08-12T14:32:22.20Z,47.0045265,15.4279680,4402.282,-53.29,10.93,1.76,1.058,1.653,0.31,168.41366,0.27970,3,17
2018-08-12T14:32:22.40Z,47.0044325,15.4279965,4401.935,-52.50,10.87,1.61,1.061,1.661,0.31,168.29947,0.31732,3,17
2018-08-12T14:32:22.60Z,47.0043385,15.4280245,4401.426,-52.21,10.69,1.94,1.065,1.661,0.30,168.43399,0.30881,3,16
2018-08-12T14:32:22.80Z,47.0042442,15.4280533,4400.843,-52.31,10.82,2.30,1.066,1.659,0.24,168.31590,0.25198,3,16
2018-08-12T14:32:23.00Z,47.0041502,15.4280815,4400.367,-52.31,10.75,2.32,1.066,1.659,0.29,168.39082,0.25301,3,16
2018-08-12T14:32:23.20Z,47.0040564,15.4281098,4399.951,-52.22,10.71,2.27,1.066,1.658,0.27,168.41291,0.23274,3,16
2018-08-12T14:32:23.40Z,47.0039626,15.4281376,4399.505,-52.19,10.67,2.25,1.063,1.656,0.23,168.44551,0.22039,3,16
2018-08-12T14:32:23.60Z,47.0038688,15.4281654,4399.177,-52.14,10.67,2.20,1.063,1.654,0.22,168.43527,0.23882,3,16
2018-08-12T14:32:23.80Z,47.0037751,15.4281934,4398.828,-52.21,10.78,2.17,1.062,1.652,0.22,168.33654,0.23503,3,16
2018-08-12T14:32:24.00Z,47.0036817,15.4282209,4398.441,-52.08,10.61,2.17,1.063,1.652,0.25,168.49120,0.24177,3,17
2018-08-12T14:32:24.20Z,47.0035879,15.4282491,4398.037,-52.09,10.71,2.24,1.065,1.657,0.30,168.37741,0.24107,3,17
2018-08-12T14:32:24.40Z,47.0034946,15.4282768,4397.627,-51.93,10.58,2.17,1.066,1.660,0.30,168.48573,0.23109,3,17
2018-08-12T14:32:24.60Z,47.0034013,15.4283050,4397.192,-52.00,10.61,2.14,1.067,1.659,0.28,168.46808,0.22519,3,17
2018-08-12T14:32:24.80Z,47.0033080,15.4283329,4396.662,-51.91,10.54,2.24,1.067,1.658,0.27,168.52655,0.22628,3,17
2018-08-12T14:32:25.00Z,47.0032146,15.4283607,4396.251,-51.87,10.49,2.21,1.068,1.658,0.26,168.56497,0.22682,3,17
2018-08-12T14:32:25.20Z,47.0031213,15.4283885,4395.770,-51.93,10.58,2.30,1.069,1.657,0.25,168.48426,0.24131,3,17
2018-08-12T14:32:25.40Z,47.0030284,15.4284160,4395.337,-51.74,10.48,2.20,1.069,1.657,0.25,168.54646,0.23543,3,17
2018-08-12T14:32:25.60Z,47.0029355,15.4284435,4394.858,-51.78,10.48,2.33,1.070,1.656,0.25,168.56196,0.24785,3,17
2018-08-12T14:32:25.80Z,47.0028426,15.4284709,4394.421,-51.68,10.53,2.33,1.069,1.651,0.22,168.47971,0.23063,3,17
2018-08-12T14:32:26.00Z,47.0027498,15.4284981,4393.966,-51.62,10.44,2.31,1.067,1.647,0.22,168.56183,0.22648,3,17
2018-08-12T14:32:26.20Z,47.0026571,15.4285251,4393.533,-51.51,10.40,2.29,1.068,1.645,0.24,168.58638,0.25233,3,17
2018-08-12T14:32:26.40Z,47.0025645,15.4285517,4393.070,-51.49,10.24,2.29,1.069,1.644,0.25,168.74943,0.26111,3,17
2018-08-12T14:32:26.60Z,47.0024720,15.4285785,4392.651,-51.42,10.33,2.19,1.068,1.641,0.22,168.63814,0.24145,3,17
2018-08-12T14:32:26.80Z,47.0023797,15.4286053,4392.207,-51.36,10.32,2.22,1.068,1.637,0.21,168.63605,0.23538,3,17
2018-08-12T14:32:27.00Z,47.0022873,15.4286320,4391.777,-51.36,10.28,2.18,1.067,1.632,0.20,168.68300,0.22129,3,17
2018-08-12T14:32:27.20Z,47.0021952,15.4286591,4391.285,-51.26,10.42,2.19,1.066,1.628,0.22,168.51572,0.21583,3,17
2018-08-12T14:32:27.40Z,47.0021034,15.4286858,4390.819,-51.17,10.24,2.20,1.064,1.624,0.22,168.68390,0.21675,3,17
2018-08-12T14:32:27.60Z,47.0020115,15.4287125,4390.340,-51.10,10.17,2.28,1.062,1.621,0.21,168.73910,0.20783,3,17
2018-08-12T14:32:27.80Z,47.0019198,15.4287397,4389.834,-51.03,10.26,2.33,1.058,1.618,0.20,168.63695,0.19852,3,17
2018-08-12T14:32:28.00Z,47.0018281,15.4287662,4389.300,-50.98,10.16,2.46,1.054,1.615,0.20,168.72620,0.19375,3,17
2018-08-12T14:32:28.20Z,47.0017366,15.4287929,4388.791,-50.97,10.10,2.55,1.049,1.612,0.21,168.78916,0.19643,3,17
2018-08-12T14:32:28.40Z,47.0016453,15.4288194,4388.229,-50.88,10.14,2.69,1.046,1.608,0.20,168.72526,0.20355,3,17
2018-08-12T14:32:28.60Z,47.0015539,15.4288457,4387.677,-50.88,10.04,2.80,1.042,1.605,0.19,168.83942,0.20758,3,17
2018-08-12T14:32:28.80Z,47.0014625,15.4288718,4387.062,-50.84,9.96,3.01,1.038,1.602,0.19,168.91196,0.20784,3,17
2018-08-12T14:32:29.00Z,47.0013711,15.4288982,4386.387,-50.81,10.01,3.18,1.034,1.600,0.19,168.85487,0.21434,3,17
2018-08-12T14:32:29.20Z,47.0012795,15.4289245,4385.693,-50.81,9.94,3.36,1.030,1.598,0.19,168.93535,0.21399,3,17
2018-08-12T14:32:29.40Z,47.0011881,15.4289506,4384.983,-50.81,9.92,3.49,1.026,1.597,0.21,168.95626,0.21435,3,17
2018-08-12T14:32:29.60Z,47.0010969,15.4289767,4384.209,-50.77,9.94,3.72,1.023,1.595,0.21,168.91969,0.22198,3,17
2018-08-12T14:32:29.80Z,47.0010055,15.4290027,4383.393,-50.80,9.91,3.94,1.020,1.594,0.21,168.96568,0.22040,3,17
2018-08-12T14:32:30.00Z,47.0009141,15.4290286,4382.541,-50.84,9.86,4.11,1.018,1.594,0.22,169.02057,0.22039,3,17
2018-08-12T14:32:30.20Z,47.0008226,15.4290543,4381.661,-50.92,9.82,4.23,1.014,1.594,0.21,169.07936,0.20958,3,17
2018-08-12T14:32:30.40Z,47.0007311,15.4290799,4380.753,-50.84,9.78,4.39,1.012,1.594,0.22,169.11496,0.20528,3,17
2018-08-12T14:32:30.60Z,47.0006396,15.4291056,4379.778,-50.86,9.76,4.59,1.010,1.594,0.22,169.13485,0.20640,3,17
2018-08-12T14:32:30.80Z,47.0005481,15.4291310,4378.795,-50.86,9.71,4.68,1.008,1.595,0.22,169.19079,0.20868,3,17
2018-08-12T14:32:31.00Z,47.0004566,15.4291563,4377.809,-50.96,9.65,4.78,1.007,1.597,0.22,169.27726,0.20973,3,17
2018-08-12T14:32:31.20Z,47.0003647,15.4291815,4376.812,-51.01,9.58,4.91,1.004,1.597,0.21,169.36025,0.21343,3,17
2018-08-12T14:32:31.40Z,47.0002729,15.4292065,4375.770,-51.06,9.49,5.01,1.001,1.598,0.21,169.46757,0.21939,3,17
2018-08-12T14:32:31.60Z,47.0001809,15.4292311,4374.748,-51.20,9.46,5.11,0.998,1.598,0.21,169.52770,0.22186,3,17
2018-08-12T14:32:31.80Z,47.0000887,15.4292560,4373.682,-51.33,9.49,5.23,1.000,1.602,0.23,169.52877,0.24643,3,17
2018-08-12T14:32:32.00Z,46.9999966,15.4292807,4372.525,-51.29,9.39,5.56,1.004,1.610,0.28,169.62222,0.27730,3,16
2018-08-12T14:32:32.20Z,46.9999040,15.4293053,4371.345,-51.54,9.36,5.69,1.010,1.619,0.34,169.70357,0.34151,3,17
2018-08-12T14:32:32.40Z,46.9998110,15.4293299,4370.286,-51.74,9.36,5.48,1.014,1.626,0.36,169.74815,0.27430,3,17
2018-08-12T14:32:32.60Z,46.9997185,15.4293536,4369.079,-51.64,9.06,5.54,1.017,1.632,0.29,170.04839,0.26449,3,17
2018-08-12T14:32:32.80Z,46.9996259,15.4293773,4367.966,-51.56,9.05,5.41,1.019,1.636,0.26,170.04924,0.27923,3,17
2018-08-12T14:32:33.00Z,46.9995330,15.4294007,4366.861,-51.76,8.94,5.41,1.023,1.641,0.29,170.20307,0.29686,3,17
2018-08-12T14:32:33.20Z,46.9994400,15.4294234,4365.912,-51.89,8.89,5.17,1.024,1.645,0.26,170.27254,0.26782,3,17
2018-08-12T14:32:33.40Z,46.9993469,15.4294462,4364.947,-51.95,8.89,5.06,1.025,1.646,0.26,170.28928,0.26098,3,17
2018-08-12T14:32:33.60Z,46.9992539,15.4294692,4364.051,-51.90,8.95,4.77,1.026,1.646,0.25,170.21689,0.25998,3,17
2018-08-12T14:32:33.80Z,46.9991608,15.4294918,4363.239,-51.96,8.91,4.47,1.027,1.644,0.24,170.26969,0.26297,3,17
2018-08-12T14:32:34.00Z,46.9990677,15.4295147,4362.519,-51.90,8.95,4.20,1.026,1.639,0.23,170.21420,0.23419,3,17
2018-08-12T14:32:34.20Z,46.9989741,15.4295382,4361.777,-52.02,9.07,4.06,1.027,1.637,0.25,170.11061,0.26732,3,17
2018-08-12T14:32:34.40Z,46.9988804,15.4295614,4361.136,-52.00,8.96,3.82,1.026,1.635,0.22,170.22150,0.25308,3,17
2018-08-12T14:32:34.60Z,46.9987868,15.4295849,4360.513,-51.95,9.04,3.55,1.024,1.630,0.21,170.12770,0.22292,3,17
2018-08-12T14:32:34.80Z,46.9986935,15.4296082,4359.902,-51.98,9.11,3.30,1.022,1.628,0.20,170.05470,0.21842,3,17
2018-08-12T14:32:35.00Z,46.9986002,15.4296312,4359.305,-51.94,8.94,3.06,1.022,1.627,0.21,170.22979,0.26056,3,17
2018-08-12T14:32:35.20Z,46.9985072,15.4296551,4358.813,-51.87,9.17,2.79,1.022,1.627,0.21,169.97724,0.26163,3,17
2018-08-12T14:32:35.40Z,46.9984142,15.4296790,4358.361,-51.79,9.15,2.59,1.022,1.627,0.20,169.98582,0.25885,3,17
2018-08-12T14:32:35.60Z,46.9983214,15.4297028,4357.991,-51.70,9.19,2.32,1.024,1.630,0.22,169.91793,0.29636,3,17
2018-08-12T14:32:35.80Z,46.9982285,15.4297268,4357.680,-51.70,9.26,2.07,1.025,1.631,0.21,169.84729,0.29365,3,17
2018-08-12T14:32:36.00Z,46.9981358,15.4297510,4357.299,-51.60,9.28,1.95,1.027,1.635,0.22,169.80949,0.28558,3,17
2018-08-12T14:32:36.20Z,46.9980433,15.4297753,4357.051,-51.51,9.33,1.65,1.026,1.635,0.22,169.73196,0.24788,3,17
2018-08-12T14:32:36.40Z,46.9979511,15.4298000,4356.745,-51.42,9.39,1.53,1.024,1.636,0.21,169.65558,0.24346,3,17
2018-08-12T14:32:36.60Z,46.9978591,15.4298254,4356.491,-51.34,9.47,1.34,1.020,1.634,0.20,169.54416,0.20470,3,17
2018-08-12T14:32:36.80Z,46.9977674,15.4298506,4356.320,-51.12,9.49,1.14,1.016,1.631,0.21,169.48937,0.20814,3,17
2018-08-12T14:32:37.00Z,46.9976755,15.4298756,4356.166,-51.10,9.56,0.97,1.011,1.628,0.22,169.40541,0.19738,3,17
2018-08-12T14:32:37.20Z,46.9975839,15.4299009,4356.074,-50.96,9.63,0.75,1.007,1.621,0.22,169.29959,0.20058,3,17
2018-08-12T14:32:37.40Z,46.9974930,15.4299265,4355.974,-50.76,9.65,0.53,1.001,1.611,0.21,169.23521,0.19203,3,17
2018-08-12T14:32:37.60Z,46.9974021,15.4299525,4355.965,-50.65,9.72,0.36,0.996,1.601,0.21,169.13619,0.19141,3,17
2018-08-12T14:32:37.80Z,46.9973116,15.4299787,4355.940,-50.49,9.78,0.20,0.993,1.593,0.21,169.03875,0.19579,3,17
2018-08-12T14:32:38.00Z,46.9972210,15.4300052,4355.958,-50.39,9.89,0.03,0.989,1.588,0.20,168.89354,0.19040,3,17
2018-08-12T14:32:38.20Z,46.9971309,15.4300316,4355.988,-50.23,9.88,-0.10,0.983,1.582,0.20,168.86810,0.18361,3,17
2018-08-12T14:32:38.40Z,46.9970407,15.4300582,4356.070,-50.04,9.99,-0.19,0.978,1.579,0.20,168.70515,0.18506,3,17
2018-08-12T14:32:38.60Z,46.9969511,15.4300847,4356.176,-49.76,10.07,-0.17,0.979,1.581,0.22,168.55538,0.27536,3,17
2018-08-12T14:32:38.80Z,46.9968613,15.4301111,4356.292,-49.90,10.00,-0.26,0.982,1.587,0.26,168.66683,0.36826,3,16
2018-08-12T14:32:39.00Z,46.9967719,15.4301378,4356.414,-49.75,10.17,-0.43,0.984,1.591,0.25,168.44903,0.32097,3,17
2018-08-12T14:32:39.20Z,46.9966834,15.4301647,4356.403,-49.44,10.23,-0.30,0.981,1.590,0.22,168.31018,0.25423,3,17
2018-08-12T14:32:39.40Z,46.9965947,15.4301912,4356.547,-49.37,10.07,-0.50,0.979,1.590,0.21,168.47425,0.22426,3,17
2018-08-12T14:32:39.60Z,46.9965064,15.4302180,4356.656,-49.18,10.22,-0.48,0.977,1.586,0.20,168.26023,0.21025,3,17
2018-08-12T14:32:39.80Z,46.9964186,15.4302443,4356.765,-48.94,10.10,-0.52,0.974,1.585,0.21,168.34036,0.22484,3,17
2018-08-12T14:32:40.00Z,46.9963305,15.4302717,4356.958,-48.93,10.39,-0.61,0.975,1.588,0.23,168.01127,0.28613,3,17
2018-08-12T14:32:40.20Z,46.9962431,15.4302993,4356.999,-48.55,10.42,-0.33,0.974,1.591,0.21,167.88873,0.26552,3,17
2018-08-12T14:32:40.40Z,46.9961551,15.4303276,4357.052,-48.90,10.80,-0.26,0.978,1.597,0.26,167.54073,0.38592,3,17
2018-08-12T14:32:40.60Z,46.9960680,15.4303560,4357.122,-48.49,10.72,-0.26,0.981,1.600,0.29,167.53515,0.28696,3,17
2018-08-12T14:32:40.80Z,46.9959810,15.4303834,4357.161,-48.37,10.45,-0.24,0.986,1.607,0.33,167.80757,0.34620,3,17
2018-08-12T14:32:41.00Z,46.9958938,15.4304107,4357.189,-48.45,10.44,-0.17,0.991,1.617,0.31,167.84338,0.33555,3,17
2018-08-12T14:32:41.20Z,46.9958068,15.4304375,4357.233,-48.33,10.26,-0.15,0.995,1.628,0.30,168.01537,0.34634,3,17
2018-08-12T14:32:41.40Z,46.9957200,15.4304649,4357.237,-48.24,10.38,0.04,0.999,1.640,0.30,167.85057,0.33499,3,17
2018-08-12T14:32:41.60Z,46.9956333,15.4304924,4357.150,-48.26,10.42,0.24,1.003,1.652,0.28,167.81312,0.34524,3,17
2018-08-12T14:32:41.80Z,46.9955471,15.4305201,4356.952,-48.04,10.47,0.53,1.006,1.661,0.24,167.69921,0.31776,3,17
2018-08-12T14:32:42.00Z,46.9954611,15.4305481,4356.699,-47.90,10.62,0.78,1.007,1.663,0.21,167.50143,0.29149,3,17
2018-08-12T14:32:42.20Z,46.9953749,15.4305764,4356.412,-47.92,10.78,1.10,1.010,1.672,0.26,167.32032,0.30663,3,17
2018-08-12T14:32:42.40Z,46.9952889,15.4306041,4356.022,-47.88,10.59,1.44,1.012,1.677,0.24,167.53213,0.27887,3,17
2018-08-12T14:32:42.60Z,46.9952031,15.4306324,4355.604,-47.80,10.63,1.78,1.013,1.681,0.21,167.46660,0.30840,3,17
2018-08-12T14:32:42.80Z,46.9951167,15.4306609,4355.108,-47.81,10.72,2.19,1.012,1.680,0.21,167.36602,0.28714,3,17
2018-08-12T14:32:43.00Z,46.9950306,15.4306899,4354.596,-47.66,10.76,2.42,1.009,1.680,0.21,167.27873,0.26555,3,17
2018-08-12T14:32:43.20Z,46.9949444,15.4307187,4353.987,-47.81,10.85,2.71,1.008,1.683,0.22,167.21390,0.25286,3,17
2018-08-12T14:32:43.40Z,46.9948576,15.4307472,4353.558,-48.13,10.87,2.69,1.008,1.689,0.26,167.27757,0.26166,3,17
2018-08-12T14:32:43.60Z,46.9947709,15.4307750,4352.950,-48.15,10.56,3.06,1.012,1.699,0.28,167.62947,0.30783,3,16
2018-08-12T14:32:43.80Z,46.9946849,15.4308038,4352.357,-47.82,10.98,3.13,1.019,1.711,0.37,167.06949,0.34854,3,16
2018-08-12T14:32:44.00Z,46.9945998,15.4308327,4351.759,-47.44,10.94,3.12,1.023,1.722,0.35,167.01460,0.33350,3,17
2018-08-12T14:32:44.20Z,46.9945135,15.4308623,4350.958,-48.05,11.14,3.22,1.025,1.728,0.28,166.94444,0.32232,3,17
